"timestamp","on_off","damper","active_energy","co2_1","ambient_humidity","active_power","power_generated","high_pressure_1","high_pressure_2","low_pressure_1","low_pressure_2","high_pressure_3","low_pressure_3","outside_temp","outlet_temp","inlet_temp","summer_SP_temp","winter_SP_temp","ambient_temp"
"2022-07-19 19:10:00.000000000",1,17,\N,1180,37,52.75,\N,28.88,29.1,7.82,8.4,15.4,15.3,35.3,11.3,23.4,22,18,23.2
"2022-07-19 19:15:00.000000000",1,16,796784.99,1180,36,52.83,71,29.06,28.9,7.7,8.4,15.3,15.2,35,11.2,23.3,22,18,23.2
"2022-07-19 19:20:00.000000000",1,16,\N,1180,36,52.99,\N,29,28.9,7.64,8.3,15.3,15.2,34.9,11.2,23.4,22,18,23.2
"2022-07-19 19:25:00.000000000",1,16,\N,1177,36,52.71,\N,28.88,28.8,7.7,8.4,15.3,15.2,34.8,11.1,23.4,22,18,23.2
"2022-07-19 19:30:00.000000000",1,15,796812.62,1180,36,52.71,71,28.88,28.9,7.7,8.4,15.3,15.2,34.9,11.2,23.5,22,18,23.2
"2022-07-19 19:35:00.000000000",1,17,\N,1182,36,52.91,\N,28.88,29,7.82,8.4,15.4,15.3,35,11.3,23.4,22,18,23.2
"2022-07-19 19:40:00.000000000",1,17,\N,1192,36,52.59,\N,28.76,28.9,7.82,8.4,15.3,15.2,34.8,11,23.4,22,18,23.2
"2022-07-19 19:45:00.000000000",1,21,796840.32,1207,36,52.79,71,28.76,28.9,7.7,8.4,15.3,15.2,34.8,11.2,23.3,22,18,23.1
"2022-07-19 19:50:00.000000000",1,18,\N,1207,36,52.43,\N,28.82,28.5,7.64,8.2,15.3,15.1,34.8,11,23.2,22,18,23.1
"2022-07-19 19:55:00.000000000",1,17,\N,1195,35,52.43,\N,28.51,28.7,7.82,8.4,15.4,15.2,34.5,11.2,23.3,22,18,23.1
"2022-07-19 20:00:00.000000000",1,18,796867.62,1195,35,52.27,71,28.51,28.6,7.76,8.2,15.3,15.1,34.7,10.9,23.3,22,18,23.2
"2022-07-19 20:05:00.000000000",1,14,\N,1185,35,42.39,\N,24.63,28.6,9.11,8.6,15.4,15.3,34.3,12.7,23.4,22,18,23
"2022-07-19 20:10:00.000000000",1,16,\N,1185,35,31.31,\N,24.75,24.8,9.54,10.2,15.8,15.6,33.9,16.1,23.5,22,18,23.2
"2022-07-19 20:15:00.000000000",1,16,796887.49,1182,35,31.31,51,24.63,24.7,9.73,10.5,15.8,15.7,33.8,16.3,23.6,22,18,23.2
"2022-07-19 20:20:00.000000000",1,17,\N,1190,35,31.27,\N,24.75,24.6,9.79,10.4,15.7,15.6,33.7,16.4,23.6,22,18,23.3
"2022-07-19 20:25:00.000000000",1,18,\N,1190,34,31.23,\N,24.69,24.6,9.67,10.3,15.7,15.6,33.5,16.4,23.9,22,18,23.4
"2022-07-19 20:30:00.000000000",1,16,796903.85,1182,34,30.95,51,24.57,24.6,9.67,10.5,15.7,15.6,33.5,16.3,23.9,22,18,23.4
"2022-07-19 20:35:00.000000000",1,15,\N,1180,34,31.07,\N,24.57,24.5,9.85,10.4,15.7,15.6,33.4,16.3,23.7,22,18,23.4
"2022-07-19 20:40:00.000000000",1,17,\N,1185,34,30.95,\N,24.51,24.3,9.79,10.4,15.7,15.6,33.2,16.2,23.8,22,18,23.4
"2022-07-19 20:45:00.000000000",1,17,796920.04,1190,34,30.99,51,24.51,24.3,9.67,10.4,15.7,15.6,33.1,16.4,23.9,22,18,23.4
"2022-07-19 20:50:00.000000000",1,17,\N,1192,33,30.99,\N,24.26,24.1,9.67,10.4,15.6,15.5,33,16.3,23.8,22,18,23.4
"2022-07-19 20:55:00.000000000",1,21,\N,1207,33,31.07,\N,24.14,24.1,9.73,10.5,15.7,15.6,32.8,16.3,23.6,22,18,23.4
"2022-07-19 21:00:00.000000000",1,19,796936.25,1207,33,30.99,51,24.14,24,9.79,10.4,15.7,15.6,32.6,16.4,23.8,22,18,23.4
"2022-07-19 21:05:00.000000000",1,15,\N,1205,33,30.71,\N,24.02,23.9,9.79,10.5,15.7,15.6,32.6,16.2,23.7,22,18,23.5
"2022-07-19 21:10:00.000000000",1,21,\N,1207,33,30.83,\N,23.95,23.8,9.91,10.3,15.6,15.5,32.5,16.2,23.7,22.5,18,23.4
"2022-07-19 21:15:00.000000000",1,19,796952.4,1210,32,30.91,46,23.95,23.7,9.79,10.4,15.6,15.6,32.3,16.2,23.6,22.5,18,23.4
"2022-07-19 21:20:00.000000000",1,16,\N,1207,32,30.55,\N,24.63,23.6,9.67,10.3,15.5,15.5,32.2,16.1,23.4,22.5,18,23.4
"2022-07-19 21:25:00.000000000",1,20,\N,1202,32,30.23,\N,24.51,24.4,9.73,10.3,15.5,15.4,32.1,16.1,23.4,22.5,18,23.4
"2022-07-19 21:30:00.000000000",1,18,796968.21,1202,32,30.31,46,24.32,24.4,9.85,10.2,15.4,15.3,32,15.8,23.3,22.5,18,23.4
"2022-07-19 21:35:00.000000000",1,18,\N,1192,32,30.19,\N,24.32,24.3,9.79,10.4,15.4,15.3,31.8,15.9,23.2,22.5,18,23.4
"2022-07-19 21:40:00.000000000",1,16,\N,1180,32,30.07,\N,24.26,24.1,9.61,10.1,15.3,15.3,31.5,15.8,23.3,22.5,18,23.4
"2022-07-19 21:45:00.000000000",1,16,796983.9,1182,32,29.91,46,24.08,24,9.48,10.3,15.3,15.2,31.3,15.7,23.2,22.5,18,23.4
"2022-07-19 21:50:00.000000000",1,15,\N,1177,32,29.83,\N,24.02,23.8,9.48,10.2,15.3,15.2,31.1,15.5,23.2,22.5,18,23.3
"2022-07-19 21:55:00.000000000",0,0,\N,1177,32,0.51,\N,16.63,16.6,16.81,16.7,16.2,16.1,31.2,24.4,23.4,22.5,18,23.4
"2022-07-19 22:00:00.000000000",0,0,796989.86,1180,32,0.55,46,16.69,16.7,16.87,16.8,16.4,16.3,30.7,24,23.8,22.5,18,23.5
"2022-07-19 22:05:00.000000000",0,0,\N,1182,32,0.55,\N,16.63,16.6,16.87,16.8,16.4,16.3,30.3,24.4,24.1,22.5,18,23.6
"2022-07-19 22:10:00.000000000",0,0,\N,1180,31,0.55,\N,16.63,16.6,16.87,16.8,16.5,16.3,30.1,24.8,24.4,22.5,18,23.7
"2022-07-19 22:15:00.000000000",0,0,796990.07,1177,31,0.55,12,16.69,16.6,16.87,16.9,16.5,16.4,29.9,25.3,24.8,22.5,18,23.8
"2022-07-19 22:20:00.000000000",0,0,\N,1165,31,0.55,\N,16.63,16.6,16.87,16.8,16.5,16.4,29.5,25.7,25.1,22.5,18,23.8
"2022-07-19 22:25:00.000000000",0,0,\N,1165,31,0.55,\N,16.63,16.6,16.81,16.8,16.5,16.4,29.3,26,25.2,22.5,18,23.9
"2022-07-19 22:30:00.000000000",0,0,796990.26,1162,31,0.55,12,16.63,16.6,16.81,16.8,16.4,16.4,29.1,26.4,25.4,22.5,18,23.9
"2022-07-19 22:35:00.000000000",0,0,\N,1167,31,0.55,\N,16.63,16.6,16.81,16.8,16.4,16.3,28.9,26.6,25.4,22.5,18,23.9
"2022-07-19 22:40:00.000000000",0,0,\N,1170,31,0.55,\N,16.63,16.6,16.81,16.7,16.4,16.3,28.8,26.9,25.5,22.5,18,23.9
"2022-07-19 22:45:00.000000000",0,0,796990.47,1170,31,0.55,12,16.63,16.6,16.81,16.8,16.4,16.3,28.6,27,25.7,22.5,18,23.9
"2022-07-19 22:50:00.000000000",0,0,\N,1165,31,0.55,\N,16.63,16.6,16.81,16.7,16.4,16.3,28.4,27.1,25.7,22.5,18,23.9
"2022-07-19 22:55:00.000000000",0,0,\N,1165,31,0.55,\N,16.63,16.6,16.75,16.7,16.4,16.3,28.4,27.2,25.7,22.5,18,24
"2022-07-19 23:00:00.000000000",0,0,796990.72,1155,31,0.55,12,16.56,16.5,16.75,16.7,16.3,16.3,28.3,27.3,25.7,22.5,18,23.9
"2022-07-19 23:05:00.000000000",0,0,\N,1157,31,0.55,\N,16.5,16.5,16.69,16.7,16.3,16.2,28.1,27.3,25.7,22.5,18,24
"2022-07-19 23:10:00.000000000",0,0,\N,1155,31,0.55,\N,16.44,16.4,16.69,16.6,16.3,16.2,28,27.3,25.5,22.5,18,24
"2022-07-19 23:15:00.000000000",0,0,796990.91,1152,31,0.55,3,16.38,16.4,16.69,16.5,16.3,16.2,28,27.2,25.4,22.5,18,24
"2022-07-19 23:20:00.000000000",0,0,\N,1147,31,0.55,\N,16.38,16.3,16.69,16.5,16.3,16.2,27.8,27.2,25.3,22.5,18,24
"2022-07-19 23:25:00.000000000",0,0,\N,1147,31,0.55,\N,16.32,16.4,16.69,16.4,16.2,16.1,27.7,27.2,25.3,22.5,18,24
"2022-07-19 23:30:00.000000000",0,0,796991.12,1147,31,0.55,3,16.32,16.3,16.63,16.4,16.2,16.1,27.5,27.1,25.2,22.5,18,24
"2022-07-19 23:35:00.000000000",0,0,\N,1150,31,0.55,\N,16.32,16.4,16.56,16.4,16.1,16.1,27.5,27,25.2,22.5,18,24
"2022-07-19 23:40:00.000000000",0,0,\N,1137,31,0.55,\N,16.2,16.3,16.44,16.3,16.1,16.1,27.3,27,25.1,22.5,18,24
"2022-07-19 23:45:00.000000000",0,0,796991.31,1130,31,0.55,3,16.2,16.2,16.44,16.3,16.1,16,27.3,26.9,25,22.5,18,24
"2022-07-19 23:50:00.000000000",0,0,\N,1135,31,0.55,\N,16.13,16.2,16.32,16.3,16,16,27.1,26.9,24.9,22.5,18,24
"2022-07-19 23:55:00.000000000",0,0,\N,1137,31,0.55,\N,16.07,16.1,16.32,16.2,16,15.9,27,26.8,24.7,22.5,18,24
"2022-07-20 00:00:00.000000000",0,0,796991.52,1127,31,0.55,3,16.01,16,16.2,16.2,16,15.9,26.9,26.7,24.5,22.5,18,24
"2022-07-20 00:05:00.000000000",0,0,\N,1120,31,0.55,\N,16.01,16,16.2,16.1,15.9,15.9,26.8,26.6,24.4,22.5,18,24
"2022-07-20 00:10:00.000000000",0,0,\N,1117,31,0.55,\N,15.95,15.9,16.13,16.1,15.9,15.8,26.7,26.5,24.3,22.5,18,24
"2022-07-20 00:15:00.000000000",0,0,796991.78,1120,31,0.55,3,15.95,15.9,16.13,16.1,15.8,15.8,26.6,26.4,24.2,22.5,18,24
"2022-07-20 00:20:00.000000000",0,0,\N,1120,31,0.55,\N,16.01,15.9,16.2,16.1,15.8,15.8,26.6,26.3,24.1,22.5,18,24
"2022-07-20 00:25:00.000000000",0,0,\N,1122,31,0.55,\N,16.01,15.8,16.13,16.1,15.8,15.8,26.5,26.3,24.1,22.5,18,24
"2022-07-20 00:30:00.000000000",0,0,796991.96,1122,31,0.55,3,15.95,15.8,16.07,16,15.8,15.7,26.4,26.2,23.9,22.5,18,24
"2022-07-20 00:35:00.000000000",0,0,\N,1122,31,0.55,\N,15.89,15.8,16.01,16,15.7,15.7,26.3,26.1,23.9,22.5,18,24
"2022-07-20 00:40:00.000000000",0,0,\N,1117,31,0.55,\N,15.83,15.7,15.95,16,15.7,15.6,26.2,26,23.7,22.5,18,24
"2022-07-20 00:45:00.000000000",0,0,796992.17,1117,31,0.55,3,15.76,15.7,15.89,16,15.6,15.6,26.1,25.9,23.6,22.5,18,24
"2022-07-20 00:50:00.000000000",0,0,\N,1115,31,0.55,\N,15.7,15.6,15.83,15.9,15.6,15.5,26.2,25.8,23.5,22.5,18,24
"2022-07-20 00:55:00.000000000",0,0,\N,1112,31,0.55,\N,15.64,15.6,15.76,15.8,15.5,15.4,26.1,25.7,23.4,22.5,18,24
"2022-07-20 01:00:00.000000000",0,0,796992.36,1102,31,0.55,3,15.58,15.5,15.7,15.8,15.5,15.4,25.9,25.6,23.2,22.5,18,24
"2022-07-20 01:05:00.000000000",0,0,\N,1092,31,0.51,\N,15.52,15.5,15.7,15.7,15.5,15.3,25.7,25.5,23.1,22.5,18,24
"2022-07-20 01:10:00.000000000",0,0,\N,1097,31,0.51,\N,15.46,15.4,15.64,15.7,15.5,15.3,25.5,25.4,23,22.5,18,24
"2022-07-20 01:15:00.000000000",0,0,796992.57,1100,31,0.51,3,15.46,15.4,15.58,15.5,15.4,15.3,25.3,25.2,22.9,22.5,18,24
"2022-07-20 01:20:00.000000000",0,0,\N,1092,31,0.51,\N,15.39,15.3,15.58,15.5,15.4,15.2,25,25.2,22.7,22.5,18,24
"2022-07-20 01:25:00.000000000",0,0,\N,1102,31,0.51,\N,15.33,15.2,15.52,15.4,15.4,15.2,24.9,25,22.4,22.5,18,24
"2022-07-20 01:30:00.000000000",0,0,796992.76,1102,31,0.51,3,15.27,15.2,15.39,15.3,15.3,15.1,24.6,24.9,22.1,22.5,18,24
"2022-07-20 01:35:00.000000000",0,0,\N,1100,31,0.51,\N,15.15,15.1,15.33,15.3,15.2,15,24.3,24.7,21.9,22.5,18,24
"2022-07-20 01:40:00.000000000",0,0,\N,1092,31,0.51,\N,15.15,15.1,15.27,15.2,15.1,15,24.2,24.5,21.6,22.5,18,24
"2022-07-20 01:45:00.000000000",0,0,796992.95,1095,31,0.51,3,15.09,15,15.21,15.1,15,14.9,24.1,24.3,21.4,22.5,18,24
"2022-07-20 01:50:00.000000000",0,0,\N,1090,31,0.51,\N,15.03,14.9,15.15,15,14.9,14.8,23.9,24.1,21.4,22.5,18,24
"2022-07-20 01:55:00.000000000",0,0,\N,1092,31,0.51,\N,14.96,14.8,15.09,15,14.8,14.8,23.9,23.9,21.3,22.5,18,24
"2022-07-20 02:00:00.000000000",0,0,796993.16,1092,31,0.51,3,14.9,14.8,15.03,14.9,14.8,14.7,23.7,23.7,21.1,22.5,18,24
"2022-07-20 02:05:00.000000000",0,0,\N,1095,31,0.51,\N,14.78,14.7,14.9,14.9,14.7,14.6,23.5,23.5,20.6,22.5,18,24
"2022-07-20 02:10:00.000000000",0,0,\N,1090,31,0.51,\N,14.72,14.6,14.9,14.8,14.7,14.6,23.6,23.4,20.5,22.5,18,24
"2022-07-20 02:15:00.000000000",0,0,796993.35,1095,31,0.51,3,14.72,14.6,14.78,14.8,14.6,14.5,23.4,23.2,20.4,22.5,18,24
"2022-07-20 02:20:00.000000000",0,0,\N,1097,31,0.51,\N,14.66,14.5,14.78,14.7,14.5,14.5,23.3,23.1,20.3,22.5,18,24
"2022-07-20 02:25:00.000000000",0,0,\N,1097,31,0.51,\N,14.59,14.5,14.72,14.6,14.5,14.4,23.3,22.9,20.2,22.5,18,24
"2022-07-20 02:30:00.000000000",0,0,796993.54,1095,31,0.51,3,14.59,14.4,14.66,14.6,14.4,14.4,23,22.8,20.1,22.5,18,24
"2022-07-20 02:35:00.000000000",0,0,\N,1095,31,0.51,\N,14.53,14.4,14.59,14.5,14.4,14.3,22.9,22.6,20.1,22.5,18,24
"2022-07-20 02:40:00.000000000",0,0,\N,1100,31,0.51,\N,14.53,14.3,14.53,14.5,14.3,14.3,22.8,22.5,20,22.5,18,24
"2022-07-20 02:45:00.000000000",0,0,796993.75,1100,31,0.51,3,14.47,14.3,14.53,14.4,14.3,14.2,22.7,22.3,19.9,22.5,18,24
"2022-07-20 02:50:00.000000000",0,0,\N,1097,31,0.51,\N,14.41,14.2,14.47,14.4,14.2,14.2,22.6,22.2,19.8,22.5,18,24
"2022-07-20 02:55:00.000000000",0,0,\N,1090,31,0.51,\N,14.35,14.2,14.41,14.4,14.2,14.1,22.6,22.1,19.8,22.5,18,24
"2022-07-20 03:00:00.000000000",0,0,796993.88,1085,31,0.51,3,14.29,14.2,14.41,14.3,14.2,14.1,22.5,22,19.7,22.5,18,24
"2022-07-20 03:05:00.000000000",0,0,\N,1087,31,0.51,\N,14.22,14.1,14.35,14.3,14.1,14,22.3,21.9,19.6,22.5,18,24
"2022-07-20 03:10:00.000000000",0,0,\N,1080,31,0.51,\N,14.16,14.1,14.35,14.3,14.1,14,22.3,21.8,19.6,22.5,18,24
"2022-07-20 03:15:00.000000000",0,0,796994.06,1082,31,0.51,3,14.16,14.1,14.35,14.2,14,14,22.2,21.8,19.5,22.5,18,24
"2022-07-20 03:20:00.000000000",0,0,\N,1077,31,0.51,\N,14.1,14,14.29,14.2,13.9,13.9,22.1,21.7,19.5,22.5,18,24
"2022-07-20 03:25:00.000000000",0,0,\N,1082,31,0.51,\N,14.04,14,14.22,14.1,13.9,13.9,22,21.6,19.4,22.5,18,24
"2022-07-20 03:30:00.000000000",0,0,796994.27,1080,31,0.51,3,14.04,14,14.16,14.1,13.8,13.9,22,21.5,19.3,22.5,18,24
"2022-07-20 03:35:00.000000000",0,0,\N,1080,31,0.51,\N,13.98,13.9,14.1,14.1,13.8,13.9,21.8,21.4,19.2,22.5,18,24
"2022-07-20 03:40:00.000000000",0,0,\N,1077,31,0.51,\N,13.92,14,14.04,14.1,13.8,13.8,21.8,21.3,19.2,22.5,18,24
"2022-07-20 03:45:00.000000000",0,0,796994.46,1077,31,0.51,3,13.86,13.9,14.04,14,13.7,13.7,21.8,21.3,19.2,22.5,18,24
"2022-07-20 03:50:00.000000000",0,0,\N,1077,31,0.51,\N,13.86,13.8,13.98,14,13.7,13.7,21.8,21.2,19.1,22.5,18,24
"2022-07-20 03:55:00.000000000",0,0,\N,1082,31,0.51,\N,13.79,13.8,13.92,13.9,13.6,13.6,21.8,21.1,19,22.5,18,24
"2022-07-20 04:00:00.000000000",0,0,796994.67,1077,31,0.51,3,13.73,13.7,13.92,13.9,13.6,13.6,21.7,21,19,22.5,18,24
"2022-07-20 04:05:00.000000000",0,0,\N,1075,31,0.51,\N,13.67,13.7,13.86,13.8,13.5,13.5,21.7,20.9,18.9,22.5,18,24
"2022-07-20 04:10:00.000000000",0,0,\N,1072,31,0.51,\N,13.67,13.7,13.86,13.8,13.5,13.5,21.6,20.8,18.7,22.5,18,24
"2022-07-20 04:15:00.000000000",0,0,796994.86,1075,32,0.51,2,13.61,13.6,13.79,13.8,13.5,13.4,21.6,20.6,18.6,22.5,18,24
"2022-07-20 04:20:00.000000000",0,0,\N,1077,32,0.51,\N,13.61,13.6,13.79,13.7,13.4,13.4,21.6,20.5,18.6,22.5,18,24
"2022-07-20 04:25:00.000000000",0,0,\N,1072,32,0.51,\N,13.55,13.6,13.73,13.7,13.4,13.3,21.6,20.5,18.5,22.5,18,24
"2022-07-20 04:30:00.000000000",0,0,796995.05,1072,32,0.51,2,13.55,13.5,13.73,13.7,13.3,13.3,21.4,20.4,18.5,22.5,18,24
"2022-07-20 04:35:00.000000000",0,0,\N,1075,32,0.51,\N,13.55,13.5,13.67,13.7,13.3,13.3,21.2,20.3,18.4,22.5,18,24
"2022-07-20 04:40:00.000000000",0,0,\N,1075,32,0.51,\N,13.49,13.5,13.67,13.6,13.3,13.2,21,20.2,18.4,22.5,18,24
"2022-07-20 04:45:00.000000000",0,0,796995.26,1072,32,0.51,2,13.49,13.5,13.61,13.6,13.2,13.2,21,20.1,18.3,22.5,18,24
"2022-07-20 04:50:00.000000000",0,0,\N,1072,32,0.51,\N,13.42,13.4,13.61,13.6,13.2,13.2,21,20,18.2,22.5,18,24
"2022-07-20 04:55:00.000000000",0,0,\N,1072,32,0.51,\N,13.42,13.4,13.55,13.5,13.2,13.1,20.9,19.9,18.2,22.5,18,24
"2022-07-20 05:00:00.000000000",0,0,796995.39,1070,32,0.51,2,13.42,13.4,13.55,13.5,13.2,13.1,20.7,19.8,18.1,22.5,18,24
"2022-07-20 05:05:00.000000000",0,0,\N,1067,32,0.51,\N,13.36,13.3,13.49,13.5,13.1,13.1,20.6,19.8,18.1,22.5,18,24
"2022-07-20 05:10:00.000000000",0,0,\N,1070,32,0.51,\N,13.36,13.3,13.49,13.5,13.1,13.1,20.6,19.7,18.1,22.5,18,24
"2022-07-20 05:15:00.000000000",0,0,796995.58,1072,32,0.51,3,13.36,13.3,13.49,13.4,13.1,13,20.5,19.6,18,22.5,18,24
"2022-07-20 05:20:00.000000000",0,0,\N,1072,32,0.51,\N,13.3,13.3,13.42,13.4,13.1,13,20.5,19.6,18,22.5,18,24
"2022-07-20 05:25:00.000000000",0,0,\N,1072,32,0.51,\N,13.3,13.2,13.42,13.4,13,12.9,20.4,19.5,18,22.5,18,24
"2022-07-20 05:30:00.000000000",0,0,796995.79,1067,32,0.51,3,13.24,13.2,13.36,13.4,13,12.9,20.4,19.4,17.9,22.5,18,24
"2022-07-20 05:35:00.000000000",0,0,\N,1065,32,0.51,\N,13.24,13.2,13.36,13.3,13,12.9,20.4,19.3,17.9,22.5,18,24
"2022-07-20 05:40:00.000000000",0,0,\N,1070,32,0.51,\N,13.18,13.1,13.36,13.3,12.9,12.9,20.3,19.3,17.9,22.5,18,24
"2022-07-20 05:45:00.000000000",0,0,796995.98,1070,32,0.51,3,13.18,13.1,13.3,13.3,12.9,12.8,20.2,19.2,17.9,22.5,18,24
"2022-07-20 05:50:00.000000000",0,0,\N,1070,32,0.51,\N,13.12,13.1,13.3,13.2,12.9,12.8,20.1,19.1,17.8,22.5,18,24
"2022-07-20 05:55:00.000000000",0,0,\N,1065,32,0.51,\N,13.12,13,13.24,13.2,12.9,12.8,20.1,19.1,17.8,22.5,18,24
"2022-07-20 06:00:00.000000000",0,0,796996.16,1065,32,0.51,3,13.05,13,13.24,13.1,12.8,12.8,20,19,17.7,22.5,18,24
"2022-07-20 06:05:00.000000000",0,0,\N,1065,32,0.51,\N,13.05,13,13.24,13.1,12.8,12.8,20,18.9,17.7,22.5,18,24
"2022-07-20 06:10:00.000000000",0,0,\N,1067,32,0.51,\N,13.05,13,13.18,13.1,12.8,12.7,19.9,18.9,17.7,22.5,18,24
"2022-07-20 06:15:00.000000000",0,0,796996.37,1067,32,0.51,3,13.05,13,13.18,13.1,12.8,12.7,19.8,18.8,17.7,22.5,18,24
"2022-07-20 06:20:00.000000000",0,0,\N,1067,32,0.51,\N,13.05,12.9,13.12,13.1,12.7,12.7,19.7,18.7,17.7,22.5,18,24
"2022-07-20 06:25:00.000000000",0,0,\N,1065,32,0.51,\N,12.99,12.9,13.12,13,12.7,12.7,19.7,18.6,17.7,22.5,18,24
"2022-07-20 06:30:00.000000000",0,0,796996.56,1062,32,0.51,3,12.99,12.9,13.12,13,12.7,12.6,19.7,18.6,17.7,22.5,18,24
"2022-07-20 06:35:00.000000000",0,0,\N,1067,32,0.51,\N,12.99,12.9,13.12,13,12.7,12.6,19.7,18.5,17.6,22.5,18,24
"2022-07-20 06:40:00.000000000",0,0,\N,1065,32,0.51,\N,12.99,12.9,13.12,13,12.7,12.6,19.6,18.5,17.6,22.5,18,24
"2022-07-20 06:45:00.000000000",0,0,796996.77,1060,32,0.51,3,12.99,12.8,13.05,13,12.6,12.6,19.8,18.4,17.6,22.5,18,24
"2022-07-20 06:50:00.000000000",0,0,\N,1060,32,0.51,\N,12.99,12.8,13.05,12.9,12.6,12.6,19.7,18.4,17.6,22.5,18,24
"2022-07-20 06:55:00.000000000",0,0,\N,1060,32,0.51,\N,12.93,12.8,13.05,12.9,12.6,12.6,19.5,18.4,17.6,22.5,18,24
"2022-07-20 07:00:00.000000000",0,0,796996.9,1057,32,0.51,3,12.93,12.8,13.05,12.9,12.6,12.6,19.5,18.3,17.6,22.5,18,24
"2022-07-20 07:05:00.000000000",0,0,\N,1057,32,0.51,\N,12.93,12.7,12.99,12.8,12.6,12.6,19.4,18.3,17.6,22.5,18,24
"2022-07-20 07:10:00.000000000",0,0,\N,1062,32,0.51,\N,12.87,12.7,12.99,12.8,12.6,12.5,19.3,18.2,17.6,22.5,18,24
"2022-07-20 07:15:00.000000000",0,0,796997.09,1060,32,0.51,3,12.87,12.7,12.99,12.9,12.6,12.5,19.3,18.2,17.6,22.5,18,24
"2022-07-20 07:20:00.000000000",0,0,\N,1055,32,0.51,\N,12.87,12.7,12.99,12.8,12.6,12.5,19.2,18.2,17.6,22.5,18,24
"2022-07-20 07:25:00.000000000",0,0,\N,1055,32,0.51,\N,12.87,12.7,12.99,12.9,12.6,12.5,19.3,18.2,17.7,22.5,18,24
"2022-07-20 07:30:00.000000000",0,0,796997.3,1052,32,0.51,3,12.87,12.8,12.99,12.9,12.6,12.5,19.5,18.2,17.7,22.5,18,24
"2022-07-20 07:35:00.000000000",0,0,\N,1050,32,0.51,\N,12.87,12.8,12.99,12.9,12.6,12.5,19.6,18.3,17.9,22.5,18,24
"2022-07-20 07:40:00.000000000",0,0,\N,1057,32,0.51,\N,12.93,12.9,13.05,13,12.6,12.6,19.8,18.3,18,22.5,18,24
"2022-07-20 07:45:00.000000000",0,0,796997.49,1055,32,0.51,3,12.99,12.9,13.12,13,12.7,12.6,20,18.4,18.3,22.5,18,24
"2022-07-20 07:50:00.000000000",0,0,\N,1055,32,0.51,\N,13.05,13,13.18,13.1,12.7,12.7,20.2,18.6,18.5,22.5,18,24
"2022-07-20 07:55:00.000000000",0,0,\N,1057,32,0.51,\N,13.12,13,13.24,13.2,12.8,12.7,20.3,18.9,18.8,22.5,18,24
"2022-07-20 08:00:00.000000000",0,0,796997.68,1050,32,0.51,3,13.18,13.1,13.3,13.3,12.9,12.8,20.5,19.1,19.2,22.5,18,24
"2022-07-20 08:05:00.000000000",0,0,\N,1052,32,0.51,\N,13.24,13.2,13.36,13.3,13,12.9,20.5,19.4,19.4,22.5,18,24
"2022-07-20 08:10:00.000000000",0,0,\N,1047,32,0.51,\N,13.3,13.2,13.42,13.4,13.1,13,20.6,19.6,19.8,22.5,18,24
"2022-07-20 08:15:00.000000000",0,0,796997.89,1040,32,0.51,3,13.36,13.4,13.55,13.5,13.2,13.1,20.8,19.9,20,22.5,18,24
"2022-07-20 08:20:00.000000000",0,0,\N,1042,32,0.51,\N,13.49,13.4,13.61,13.6,13.3,13.2,21.1,20.3,20.4,22.5,18,23.9
"2022-07-20 08:25:00.000000000",0,0,\N,1037,32,0.51,\N,13.61,13.6,13.73,13.7,13.4,13.4,21.6,20.6,21,22.5,18,24
"2022-07-20 08:30:00.000000000",0,0,796998.08,1045,32,0.51,3,13.73,13.7,13.86,13.8,13.6,13.5,21.7,21,21.3,22.5,18,24
"2022-07-20 08:35:00.000000000",0,0,\N,1045,32,0.51,\N,13.92,13.8,14.04,14,13.7,13.7,22,21.3,21.7,22.5,18,24
"2022-07-20 08:40:00.000000000",0,0,\N,1042,32,0.51,\N,14.04,14,14.22,14.1,13.9,13.9,22.4,21.7,22.2,22.5,18,24
"2022-07-20 08:45:00.000000000",0,0,796998.26,1047,32,0.51,3,14.29,14.1,14.35,14.3,14.1,14,22.8,22,22.9,22.5,18,24
"2022-07-20 08:50:00.000000000",0,0,\N,1045,32,0.51,\N,14.41,14.3,14.47,14.5,14.2,14.2,23.3,22.5,23.2,22.5,18,24
"2022-07-20 08:55:00.000000000",0,0,\N,1040,32,0.51,\N,14.53,14.5,14.72,14.6,14.4,14.4,23.7,23,23.7,22.5,18,24
"2022-07-20 09:00:00.000000000",0,0,796998.47,1042,32,0.51,3,14.72,14.6,14.84,14.8,14.6,14.6,24,23.3,24.3,22.5,18,24
"2022-07-20 09:05:00.000000000",0,0,\N,1045,32,0.51,\N,14.9,14.8,15.03,14.9,14.9,14.8,24.3,23.6,24.9,22.5,18,24
"2022-07-20 09:10:00.000000000",0,0,\N,1045,32,0.51,\N,15.09,15,15.21,15.1,15.1,14.9,24.8,24.1,25.2,22.5,18,24
"2022-07-20 09:15:00.000000000",0,0,796998.6,1037,32,0.51,35,15.27,15.1,15.39,15.4,15.2,15.2,25.4,24.4,25.8,22.5,18,24.1
"2022-07-20 09:20:00.000000000",1,0,\N,1042,32,0.51,\N,15.39,15.3,15.64,15.5,15.4,15.3,25.7,24.8,26.5,22.5,18,24.1
"2022-07-20 09:25:00.000000000",1,0,\N,1047,32,28.55,\N,21.24,21.4,9.11,10,15.4,15.3,26,15.1,24.5,22.5,18,24.2
